Time,Q_benz (L/min),Q_sulphuric (L/min),T_feed_in(celsius),T_prod_out (celsius),Q_steam (L/min),T_steam_in (celsius),mas_frac Product
2024/07/21 11:12,57.41567836,81.09397319,31.31751597,74.3188517,149.4752745,85.45197971,
2024/07/21 11:14,57.6588238,80.62257669,30.00684216,74.73957926,152.365055,83.38005192,
2024/07/21 11:16,57.42697187,79.15042015,29.60497174,73.68751699,150.0196982,86.11645588,
2024/07/21 11:18,57.23028146,78.64064554,30.98238492,74.44255793,150.8320191,85.15128118,
2024/07/21 11:20,57.14506524,80.01949061,30.59048646,75.66124769,148.8719577,85.11007261,
2024/07/21 11:22,57.7183034,80.06893453,29.66447664,74.12942134,153.6866444,85.26251562,
2024/07/21 11:24,57.42392142,78.27539358,28.95905037,74.85316472,152.5832885,85.35797767,
2024/07/21 11:26,58.26638931,79.29631454,31.28791871,73.83946897,150.0501832,87.57742792,
2024/07/21 11:28,57.36988099,80.24713587,30.12263135,73.62026998,149.2360004,84.76908649,
2024/07/21 11:30,57.3124447,80.04079105,31.70142621,75.5252347,148.6081803,87.45119368,
2024/07/21 11:32,56.81298264,80.39084862,30.60753477,73.90121798,151.6578708,83.80284419,
2024/07/21 11:34,57.79409403,81.32212907,31.17640724,74.08666973,153.1478071,84.54269253,
2024/07/21 11:36,57.10647627,80.52005926,30.95073759,74.42720922,152.3401732,85.36697501,
2024/07/21 11:38,56.92742023,80.1192484,31.94540128,73.23251441,151.9183169,84.46603369,
2024/07/21 11:40,57.15190794,81.48365392,30.30363019,74.33108174,150.9192285,84.86981325,
2024/07/21 11:42,57.75903133,80.06794768,29.82217598,73.82892357,150.6261362,86.87835969,
2024/07/21 11:44,57.48403472,79.63067078,31.47968823,74.02336926,153.7843632,84.79829931,
2024/07/21 11:46,56.99001905,78.20694193,29.08041764,73.40393649,150.9370023,84.81439187,
2024/07/21 11:48,57.27113103,77.9400113,30.54415803,74.41118696,151.5980708,85.41139107,
2024/07/21 11:50,56.57125269,79.8015804,31.01832901,74.05619014,151.9846777,85.01753148,
2024/07/21 11:52,57.23419149,80.06666001,30.61103284,73.87862216,152.2550214,85.69309297,
2024/07/21 11:54,57.62797592,80.56267174,31.0506431,75.21360289,150.0341287,84.86792222,
2024/07/21 11:56,57.53494778,79.33482156,30.47791824,74.03193287,152.0191987,85.83545941,
2024/07/21 11:58,57.19095189,80.41464079,29.22711818,75.21772751,151.058518,85.29157127,
2024/07/21 12:00,57.12633615,79.48108649,29.04416415,73.38171525,150.7834358,84.27779207,
2024/07/21 12:02,57.57824689,78.73795168,31.32908011,74.39440406,151.1601496,85.33216606,
2024/07/21 12:04,57.07809198,81.31264588,30.35917025,74.37042031,153.522745,83.98455428,
2024/07/21 12:06,56.59310201,78.9974606,32.72829663,74.19672584,151.6615204,85.39150824,
2024/07/21 12:08,58.539143,78.4627635,29.15025026,75.39862036,152.0408424,84.73360708,
2024/07/21 12:10,56.815356,79.21474488,32.21402501,73.55383785,150.8398432,84.32016883,
2024/07/21 12:12,57.76131861,81.6845162,28.93390239,77.52366637,152.457221,84.03144511,
2024/07/21 12:14,57.53571492,80.05663145,31.89488958,74.81959915,152.5607129,83.65683371,
2024/07/21 12:16,57.41112767,78.33776319,31.44182634,74.86450169,151.1270856,84.01575302,
2024/07/21 12:18,57.54782722,80.34209037,28.81643153,73.72113627,147.5546441,85.49790995,
2024/07/21 12:20,57.82514145,81.25751167,31.53817221,74.33030657,152.2128685,87.25483453,
2024/07/21 12:22,57.04446023,79.76980679,30.54785827,74.29731654,156.0259619,84.00088413,
2024/07/21 12:24,57.9138693,80.10995492,29.78973776,76.09943162,149.6973965,85.20279881,
2024/07/21 12:26,57.12681776,81.19333271,30.85697793,72.65370384,150.8017994,85.53858147,
2024/07/21 12:28,57.34235104,80.36760071,29.78117809,74.44584741,150.3180842,84.40537653,
2024/07/21 12:30,56.84505846,81.80061475,32.02592269,74.62493569,155.3967775,85.4331546,
2024/07/21 12:32,57.00685173,78.36084942,30.82366751,72.74704693,152.9499872,84.64106178,
2024/07/21 12:34,57.69423797,80.03328383,30.3167776,75.22470058,153.614293,84.8006586,
2024/07/21 12:36,57.29491588,79.55336695,31.06973982,75.04099242,154.8388973,83.54346509,
2024/07/21 12:38,57.60506223,81.45983676,29.28146718,73.7073059,153.5150451,83.26270585,
2024/07/21 12:40,56.5966631,80.50770181,30.25730335,74.28283692,149.9582165,86.31117628,
2024/07/21 12:42,57.21316084,78.6891804,30.75428402,73.72452999,149.5610919,85.75147282,
2024/07/21 12:44,56.8732634,80.07686389,28.00736655,74.25172424,152.7745476,83.49460178,
2024/07/21 12:46,56.87884259,78.30526002,30.43096702,73.65677833,152.4637274,85.30468073,
2024/07/21 12:48,57.35788193,80.35575448,30.48340729,74.82712952,151.3552197,85.82845608,
2024/07/21 12:50,56.84873501,80.23284692,29.94368731,73.63741971,152.5333926,86.11977617,
2024/07/21 12:52,57.8736702,80.79291282,30.51490927,76.12656502,153.7624192,84.96896859,
2024/07/21 12:54,57.75704602,80.53634701,31.9075165,72.28133431,155.9386459,84.77677447,
2024/07/21 12:56,57.6024903,79.8030211,30.40058366,74.70570394,154.5223767,84.61770467,
2024/07/21 12:58,58.30993582,78.69965641,30.54782044,73.94200114,151.3346147,84.72070477,
2024/07/21 13:00,57.01226951,81.18634676,30.51582956,73.55127695,149.4991789,86.0387068,
2024/07/21 13:02,57.34369445,80.41073547,32.93479096,75.55694573,152.4694271,84.50151266,
2024/07/21 13:04,57.25643115,78.82740085,32.23160078,73.52428493,151.6451019,85.11598144,
2024/07/21 13:06,57.14853232,82.53129227,31.51463473,75.30518098,154.2918163,86.5532538,
2024/07/21 13:08,57.71285927,80.79660604,30.07850454,75.34827756,151.7291537,85.36615375,
2024/07/21 13:10,57.38383568,79.53421486,32.52871922,75.18666604,152.2347491,85.25971317,
2024/07/21 13:12,57.63961839,80.06210109,31.30289221,74.5223033,154.7399732,84.22213308,
2024/07/21 13:14,57.30836523,79.58179455,30.85169277,74.81801573,154.1150368,83.212628,
2024/07/21 13:16,56.27392165,80.76576536,31.7499342,73.55384169,151.1963029,85.0319514,
2024/07/21 13:18,57.05723846,80.09587413,31.93270013,75.53285401,153.6206503,84.79941168,
2024/07/21 13:20,57.51700169,80.47744241,30.25317502,73.38498812,150.6051703,85.73531364,
2024/07/21 13:22,58.0962729,79.84938584,29.27824805,75.4092308,152.3258281,86.94242066,
2024/07/21 13:24,57.16392662,82.19174536,29.96493483,74.78649487,152.5377825,85.55376005,
2024/07/21 13:26,57.50706218,79.46292494,29.31030439,75.0627079,154.0592502,85.74584387,
2024/07/21 13:28,58.06544881,78.68954525,31.68250348,74.69727802,151.2873235,85.45105142,
2024/07/21 13:30,56.79829611,81.38728926,31.32753869,74.32186789,151.6673251,84.42428946,
2024/07/21 13:32,57.69873346,79.4755094,31.21231787,75.57460698,152.6450578,83.52004051,
2024/07/21 13:34,56.73151183,81.5357235,30.27250018,74.22618694,151.941523,86.2496478,
2024/07/21 13:36,57.52213179,81.96267294,31.0551999,74.10142632,149.2768482,84.93217217,
2024/07/21 13:38,57.30888905,79.17794969,30.56427342,74.71647484,151.1059386,84.82114928,
2024/07/21 13:40,58.17146388,78.79850899,29.02114412,73.69065408,150.6830302,85.24928136,
2024/07/21 13:42,58.08781083,79.31700938,31.08659709,74.20284276,150.3903171,85.27096276,
2024/07/21 13:44,56.82825993,79.89694114,31.98721495,75.31607107,154.2980134,84.28748775,
2024/07/21 13:46,57.13850155,79.39829455,30.43171772,72.64438957,154.0251813,86.73769569,
2024/07/21 13:48,57.83986709,79.74943331,32.64116412,75.62304212,154.0174817,84.75569642,
2024/07/21 13:50,57.16229548,80.50627076,30.2287346,74.22748635,153.3824755,85.60728243,
2024/07/21 13:52,57.38383703,79.12606476,31.10150562,73.65718119,150.683733,86.16486112,
2024/07/21 13:54,57.33332286,78.21100775,30.55008314,75.42005914,148.8251882,84.97532144,
2024/07/21 13:56,57.2621564,81.41789909,31.02968279,75.02553824,152.623937,83.03577354,
2024/07/21 13:58,57.34171396,79.20752036,31.76407357,75.37637823,149.9799503,85.98976225,
2024/07/21 14:00,57.92192518,80.99621407,31.69737849,75.36483831,150.5224644,84.56657935,
2024/07/21 14:02,57.66510609,79.19700276,31.65116488,74.73016893,151.2011332,86.68955088,
2024/07/21 14:04,57.23786466,80.75858136,31.24667007,72.74044889,147.1165085,86.32393004,
2024/07/21 14:06,57.1143654,79.53737084,28.70323036,74.34181771,149.5317402,84.30173069,
2024/07/21 14:08,57.14675626,79.63368554,31.67040399,76.29157812,151.6664485,85.19235903,
2024/07/21 14:10,57.85717766,79.23223541,30.8290199,73.09642574,152.6037156,84.44213066,
2024/07/21 14:12,57.71071248,80.82359734,30.08481139,73.92938207,153.5233378,84.8518856,
2024/07/21 14:14,57.02906465,79.88774491,30.0736128,74.2879481,150.2893894,84.21937363,
2024/07/21 14:16,56.59231109,79.85511499,29.77657973,73.90380545,148.8733995,84.29450417,
2024/07/21 14:18,56.97903379,83.07133294,31.03768788,74.28203445,152.6532612,83.86621045,
2024/07/21 14:20,56.99135704,81.30673697,30.93968308,74.77260674,148.9054907,85.83546978,
2024/07/21 14:22,57.47537613,80.93474962,31.69795188,74.77106928,153.8151414,84.97549864,
2024/07/21 14:24,57.88163703,80.7873296,29.89599343,73.5838044,151.2759664,83.97947335,
2024/07/21 14:26,57.41590364,78.76946333,29.69867944,73.55705182,151.8394747,85.97852744,
2024/07/21 14:28,58.29729273,78.03780903,30.21976567,73.20581799,149.5719969,84.42776067,
2024/07/21 14:30,57.22339294,80.55102272,29.90138067,74.71029213,149.8602273,85.02499281,
2024/07/21 14:32,57.31089307,78.88631873,30.03568731,75.51617627,154.4188126,85.32438713,
2024/07/21 14:34,57.14461762,79.08083819,31.46182847,73.69129305,150.1500161,86.74586804,
2024/07/21 14:36,57.53404914,78.92937387,30.56156063,73.5327876,155.4878527,85.31712109,
2024/07/21 14:38,57.54908373,81.8418005,29.79121803,74.82283515,148.511623,84.68954449,
2024/07/21 14:40,56.50634906,80.61759941,29.83144134,73.89162247,151.3886543,84.03350074,
2024/07/21 14:42,57.45858727,79.47453058,30.97066559,73.82358951,147.252869,83.48850239,
2024/07/21 14:44,56.89375139,81.194716,29.04731794,73.89576063,148.6896655,84.65744343,
2024/07/21 14:46,57.2323644,78.95831392,30.01899786,73.41056152,151.1833603,85.84203194,
2024/07/21 14:48,56.86087386,80.05935739,29.89632168,74.96920949,150.4700751,85.26822847,
2024/07/21 14:50,56.50407047,80.44658837,30.98723173,75.43095759,150.4927184,85.48581767,
2024/07/21 14:52,57.28179027,78.86107606,30.72402686,73.67185865,149.8301464,86.68530819,
2024/07/21 14:54,57.84763017,79.85257606,31.06616926,73.06846138,155.7090976,83.74567955,
2024/07/21 14:56,56.72445078,80.0180931,31.57803052,75.13206645,154.502813,83.99117022,
2024/07/21 14:58,57.50042402,81.17486337,30.91386953,75.15320951,146.6099436,86.22198775,
2024/07/21 15:00,57.71787948,81.25372761,31.27060015,74.79875701,149.8194068,84.97498732,
2024/07/21 15:02,58.02224255,78.90232595,30.47581073,75.10838411,154.0316846,84.35538675,
2024/07/21 15:04,57.10890324,79.31287573,32.40219706,73.57632991,150.2415837,85.14761544,
2024/07/21 15:06,57.06610158,81.31656352,29.64868896,75.68232842,153.9838032,83.83863178,
2024/07/21 15:08,56.62850962,79.72369409,30.37257434,73.775675,155.0408125,83.53166695,
2024/07/21 15:10,58.20026763,80.9144709,30.33062241,73.27295122,149.9663358,85.912776,
2024/07/21 15:12,56.65574572,78.63462265,29.22112432,74.64760458,152.9571184,84.89764046,
2024/07/21 15:14,57.61870866,80.39089818,29.2525166,74.52325046,149.8217949,83.92609492,
2024/07/21 15:16,57.06836341,79.84667215,28.44996804,75.75546246,150.7314258,83.92452608,
2024/07/21 15:18,56.94780899,80.10126473,31.03327308,75.71107534,152.2484904,85.68633825,
2024/07/21 15:20,57.0517974,80.86014844,31.50502736,74.70164234,151.3084238,82.66686757,
2024/07/21 15:22,57.51798569,80.5397458,31.98262682,75.6884231,154.0244862,85.48923252,
2024/07/21 15:24,58.39498637,80.2651633,30.4508623,76.70082422,146.2239515,85.7863934,
2024/07/21 15:26,57.30361457,79.7046729,29.88378405,74.50275603,155.913735,83.90263288,
2024/07/21 15:28,57.34736199,78.95346294,31.40974032,74.11917033,148.9814474,85.25304825,
2024/07/21 15:30,57.69224663,79.15383626,30.80518058,74.69876574,150.3332777,84.83390296,
2024/07/21 15:32,56.9148166,80.34215154,31.24256085,74.8106614,149.7186258,84.31779127,
2024/07/21 15:34,56.58865048,80.37059895,31.2395071,73.06286453,154.3933204,86.01222626,
2024/07/21 15:36,58.1148413,81.56900517,31.80075902,74.87650983,155.277877,84.00490435,
2024/07/21 15:38,56.65131918,80.16254026,31.29223148,74.34289578,149.3821404,83.49119377,
2024/07/21 15:40,58.56574361,80.61380938,32.27155989,75.63446717,152.1938673,86.55029438,
2024/07/21 15:42,56.53555193,79.69017989,32.04349155,76.17446524,150.7498542,85.8231674,
2024/07/21 15:44,58.03683102,80.0989459,30.79272989,74.5643848,149.3704409,84.23866382,
2024/07/21 15:46,56.65250664,79.77177674,30.37382525,75.94694682,153.5133251,84.88544491,
2024/07/21 15:48,57.907702,80.36535509,29.43657276,72.97010162,152.4201817,85.14235539,
2024/07/21 15:50,57.32910712,78.55056455,30.79727698,74.40934004,150.908635,84.8112792,
2024/07/21 15:52,57.50151284,81.26090743,31.03173743,74.41267414,155.0535316,84.0565227,
2024/07/21 15:54,57.14905488,80.03041842,29.59763536,74.47273039,150.2588585,84.18561366,
2024/07/21 15:56,58.58791361,79.13192731,33.23865794,74.1236096,150.8390682,85.56281499,
2024/07/21 15:58,57.06046379,78.00567473,31.73641364,75.5453433,150.1304258,86.12654736,
2024/07/21 16:00,56.81800792,81.3352386,31.20551643,73.56375087,149.0007571,84.88547245,0.513925568
2024/07/21 16:02,57.56538993,81.57595971,31.40288969,75.54408166,151.7802094,86.3193749,
2024/07/21 16:04,57.03996093,80.58526144,31.62017909,74.31155546,154.057162,84.63426611,
2024/07/21 16:06,57.4151853,79.83854556,30.31921173,74.71879894,153.3649572,86.29595061,
2024/07/21 16:08,57.03145254,81.12255013,30.12489273,75.17156844,151.5228156,83.59751894,
2024/07/21 16:10,57.35302225,80.6387846,32.22946382,75.35967666,150.941966,84.06764404,
2024/07/21 16:12,57.54645197,78.54617079,33.62711537,73.29734663,149.7061762,85.73100095,
2024/07/21 16:14,57.25810195,78.76878141,29.03179651,73.36191474,152.1067234,82.59425721,
2024/07/21 16:15,57.34448183,78.84938187,32.29781329,75.21511507,154.4984778,84.5190296,
2024/07/21 16:17,56.74860018,80.88609163,29.76503106,74.06061768,151.1491912,85.55192616,
2024/07/21 16:19,58.41559953,79.89369951,30.5020464,71.95233664,147.3634585,84.2015654,
2024/07/21 16:21,57.13010354,81.19188763,30.32895604,74.14095719,148.4835109,84.37413163,
2024/07/21 16:23,56.83486686,80.22560018,31.65010751,72.923091,153.0807355,86.16306679,
2024/07/21 16:25,57.19062654,78.32937678,30.34449848,75.23647967,152.9890197,85.61343696,
2024/07/21 16:27,58.58868987,79.59185951,30.01173446,75.73067695,154.1811475,83.77204641,
2024/07/21 16:29,57.56660869,81.0935193,30.74167639,74.71669702,153.2351059,84.80142129,
2024/07/21 16:31,57.93456269,82.58362551,31.8531905,73.86308145,150.5807981,84.8913348,
2024/07/21 16:33,57.47351254,79.54721085,31.5012171,73.51826032,152.1436495,87.19970715,
2024/07/21 16:35,57.29235299,79.70608971,30.38965455,75.38826135,147.9896082,85.7596883,
2024/07/21 16:37,57.33639523,81.781276,31.01913969,74.34282975,151.2932514,85.9060777,
2024/07/21 16:39,57.21723842,79.80686808,30.07098209,72.76312363,150.9142501,85.796924,
2024/07/21 16:41,57.38666201,80.13636936,30.04788573,74.03988327,155.9335564,83.68055425,
2024/07/21 16:43,57.58806026,80.86968092,30.17590224,74.15960301,150.0226335,84.68725997,
2024/07/21 16:45,57.70647865,80.89130131,31.38588567,74.90645147,148.3005017,85.048928,
2024/07/21 16:47,57.4841885,77.2176591,30.55921254,73.03680616,151.176815,85.60707105,
2024/07/21 16:49,57.87133468,79.46226515,31.313536,73.79896606,151.6158185,86.22893509,
2024/07/21 16:51,57.18886585,80.93690329,31.33330335,75.40087269,152.1946897,84.04892617,
2024/07/21 16:53,57.76195166,80.01602274,29.67048158,76.09639283,152.6472141,86.22705685,
2024/07/21 16:55,57.04240494,79.13602959,29.37973781,75.99677037,152.4049332,84.08099591,
2024/07/21 16:57,58.42962489,77.14757198,31.40242739,73.4701695,151.3849844,86.8362641,
2024/07/21 16:59,57.17360023,80.65324174,30.22109196,76.19784182,148.8873143,84.95378808,
2024/07/21 17:01,58.05974626,80.07983294,30.05941907,75.04012277,149.9675651,87.90044357,
2024/07/21 17:03,58.23525016,80.89127789,32.17362901,74.24092629,149.9777449,84.48556289,
2024/07/21 17:05,57.40520207,80.37602083,28.96338136,74.81829471,153.1488007,85.30485188,
2024/07/21 17:07,57.21897509,78.77815627,31.67032398,73.75422727,152.6462281,86.7735008,
2024/07/21 17:09,57.42475045,79.82174099,29.91821252,74.82960995,150.640474,86.3321582,
2024/07/21 17:11,57.20161185,80.34495406,30.658626,75.11922845,150.3614596,86.76394422,
2024/07/21 17:13,57.28473909,81.9288016,30.91012674,72.98373314,151.6752462,84.06581827,
2024/07/21 17:15,57.54235179,80.12863391,31.86052521,75.39317604,150.6991899,86.4388968,
2024/07/21 17:17,57.81287038,80.55269786,31.10128653,73.30747459,151.6869547,86.13223748,
2024/07/21 17:19,57.04744523,81.35212387,31.43167113,74.10551078,151.2246836,84.56574471,
2024/07/21 17:21,56.50301779,79.33097824,31.09617,73.41836501,152.5959365,86.61994027,
2024/07/21 17:23,58.08059718,80.34403128,33.36487753,72.93729532,151.6127082,83.07586565,
2024/07/21 17:25,57.09988657,80.17844773,30.71061411,73.384471,151.7931548,86.76041585,
2024/07/21 17:27,57.48304594,80.30867032,30.88450509,75.9705043,150.0640199,84.98255004,
2024/07/21 17:29,56.66225303,80.05354029,28.96890187,75.5713041,152.4331262,83.13455958,
2024/07/21 17:31,57.99739913,79.98096748,32.46283698,73.83383652,149.2945951,84.71566514,
2024/07/21 17:33,57.55000561,80.72687161,30.88628249,75.3303621,150.3423689,85.55366998,
2024/07/21 17:35,57.59697039,82.49603372,31.98153406,75.46834555,154.9948322,86.02894502,
2024/07/21 17:37,56.89839604,80.94282282,31.34679433,74.60322198,150.4148123,82.05946591,
2024/07/21 17:39,56.87015546,81.08102914,28.97745298,72.55756939,150.0047763,85.76007595,
2024/07/21 17:41,57.95199354,79.6399116,29.00718585,73.58470203,152.7329595,85.28220431,
2024/07/21 17:43,57.24815609,81.17450581,30.58153902,75.10365378,153.7596213,85.30989788,
2024/07/21 17:45,57.20685429,80.58805001,30.47279112,72.49097133,152.9448587,83.61729416,
2024/07/21 17:47,57.80037865,80.31265833,29.51631197,74.06172816,151.1724684,85.78736775,
2024/07/21 17:49,57.77627313,80.87809324,30.90761559,75.12976454,152.7279212,84.50182821,
2024/07/21 17:51,57.57475266,81.13059101,31.94770725,73.94295662,149.7080343,85.64441716,
2024/07/21 17:53,57.07362926,80.66471013,31.36240742,74.71277227,150.6955203,85.56985271,
2024/07/21 17:55,56.47157409,81.24372782,31.37038354,74.06732189,152.1510467,84.28883818,
2024/07/21 17:57,58.14502509,81.34811537,31.3032421,74.78596041,151.4489751,85.38548821,
2024/07/21 17:59,57.26824297,80.75458687,30.65888042,74.4191756,152.9904422,84.48716056,
2024/07/21 18:01,57.05752017,80.54306274,29.99912373,72.33923953,150.8975803,85.31440969,
2024/07/21 18:03,57.25613298,80.4319295,30.22771732,74.41630794,150.8750248,84.32147329,
2024/07/21 18:05,57.89750753,80.13328237,31.23206364,75.85408439,148.8462589,84.44696141,
2024/07/21 18:07,57.09098601,81.58441826,31.05442778,73.53070434,151.681736,84.73230486,
2024/07/21 18:09,56.36757921,79.19514361,29.68049701,73.42503035,150.0804931,85.66255525,
2024/07/21 18:11,58.11792864,77.9128566,31.36616313,74.18541454,152.7562984,85.18301124,
2024/07/21 18:13,58.49770037,80.59021385,30.5044173,74.02786062,150.3998093,86.22582778,
2024/07/21 18:15,57.51345701,80.07536684,31.36861178,74.14048142,148.2978571,86.22087846,
2024/07/21 18:17,56.77260783,78.99527073,31.24489362,74.88068271,150.5704038,85.14517756,
2024/07/21 18:19,58.65534271,80.03088763,30.27628092,74.01363607,149.1966818,83.83678405,
2024/07/21 18:21,57.21472449,80.21611762,31.02947934,75.50507856,147.6846717,86.61043109,
2024/07/21 18:23,57.46388319,80.69280629,31.19232042,74.62797628,149.7113121,84.56368295,
2024/07/21 18:25,56.9535121,81.46191585,31.64387144,75.23967746,152.8181742,85.08518655,
2024/07/21 18:27,57.52632393,80.57071478,30.60735495,75.92850874,150.8050015,84.44493427,
2024/07/21 18:29,57.90623814,80.07216835,33.23216219,73.67775253,149.3775982,85.52374988,
2024/07/21 18:31,57.62408218,80.2781135,32.5034246,76.94987248,149.1757722,85.90603433,
2024/07/21 18:33,57.21406404,80.44590066,33.17533962,75.14182157,150.7815465,83.38870878,
2024/07/21 18:35,57.28731635,79.10300198,30.93595635,74.17524913,151.9344895,83.03863402,
2024/07/21 18:37,57.86376656,79.70415464,29.33597573,73.97432537,150.39748,85.02202196,
2024/07/21 18:39,57.4429903,79.78794102,31.81013965,72.72351115,148.9798511,85.99774227,
2024/07/21 18:41,57.20827997,78.4188668,29.78532652,74.99606426,148.9671699,84.68953942,
2024/07/21 18:43,57.63343616,81.37684447,32.08181254,74.55399516,150.0891419,84.75132702,
2024/07/21 18:45,57.45381451,79.6711185,30.70115703,77.15310407,151.852019,85.17917596,
2024/07/21 18:47,58.31010137,78.59930305,29.5264885,74.8966559,152.4662974,84.80421993,
2024/07/21 18:49,58.06351779,78.97960503,31.24783762,74.14736118,155.6960809,84.85199299,
2024/07/21 18:51,57.05482614,78.23571955,29.72850611,75.21495892,152.954328,85.17391347,
2024/07/21 18:53,57.70450656,80.57166976,31.9861766,74.25984089,151.6127687,84.28135095,
2024/07/21 18:55,57.38704827,80.59403253,30.17079973,72.338354,154.0058152,86.62486246,
2024/07/21 18:57,56.77189876,79.73710333,29.78264485,73.17242102,152.2893449,83.65071304,
2024/07/21 18:59,56.46302635,79.91063842,29.65418582,75.16981067,153.2130561,85.16629967,
2024/07/21 19:01,57.8857314,80.02401544,30.20003058,72.81898777,149.7154311,87.37145242,
2024/07/21 19:03,57.51330237,80.23379013,29.3170018,75.11026356,151.7691026,86.07195672,
2024/07/21 19:05,56.83875727,80.63430376,30.3153513,74.18187222,151.8613809,83.6734162,
2024/07/21 19:07,57.31157855,80.17741314,30.38720773,75.52622736,154.1420237,84.57200668,
2024/07/21 19:09,57.42602527,79.04640937,30.78325678,76.19143435,154.4252556,86.558052,
2024/07/21 19:11,56.89136109,81.78366189,29.84585871,74.41696892,150.5935871,85.22288862,
2024/07/21 19:13,56.56685874,78.51232283,30.37442055,74.94865104,151.7568655,84.35449155,
2024/07/21 19:15,57.68311944,79.32628496,28.9348545,74.35677491,152.8584424,83.33151603,
2024/07/21 19:17,56.87408471,79.27460794,32.17922324,75.64219318,150.9833455,84.4273443,
2024/07/21 19:19,57.0268328,81.10948961,30.63453133,75.51680649,147.4035314,86.4840875,
2024/07/21 19:21,57.83363283,80.95000237,32.67228427,73.11654485,156.7792321,85.97873533,
2024/07/21 19:23,58.56212723,79.61138482,31.51215074,72.51408311,151.7284059,85.41499336,
2024/07/21 19:25,57.03512525,78.9859419,31.12517624,75.00976309,153.7642638,84.60950923,
2024/07/21 19:27,56.8686017,80.54879277,30.79730067,75.29981046,151.3496888,85.74716006,
2024/07/21 19:29,58.06019473,80.55218038,31.46954841,74.78161028,149.7759308,86.08352244,
2024/07/21 19:31,57.48623121,76.545615,32.71409713,72.99462513,149.6907374,84.39082968,
2024/07/21 19:33,56.37618433,80.33090997,29.93894375,73.67069489,152.3927863,84.36348079,
2024/07/21 19:35,57.532766,80.35707653,30.77260315,75.12727573,148.196003,83.77812566,
2024/07/21 19:37,57.31972349,80.60507785,32.8682284,74.48868367,152.2326391,84.81525253,
2024/07/21 19:39,57.35363494,81.31519025,29.90623633,73.89163362,150.8990907,86.49544589,
2024/07/21 19:41,56.77928825,80.70258829,30.36585134,73.9365821,152.5759008,85.3221983,
2024/07/21 19:43,57.72638382,78.21864905,30.42720677,74.81217634,151.5500871,85.10465981,
2024/07/21 19:45,57.36330016,78.8174366,30.0603686,73.91608227,153.3462017,85.17003824,
2024/07/21 19:47,56.97531433,79.44990075,31.63274844,74.05286949,151.2105808,85.65332961,
2024/07/21 19:49,57.39309542,82.30174338,31.44910829,75.12661649,151.5207757,86.69458963,
2024/07/21 19:51,57.76794032,80.24262976,30.06321217,75.11727855,149.241444,86.43160781,
2024/07/21 19:53,57.22363722,80.47934893,31.20496885,73.38692455,155.1583188,83.55767783,
2024/07/21 19:55,57.21036997,79.9564197,30.24929826,75.15613028,149.4337788,85.40415039,
2024/07/21 19:57,57.07168982,79.44759311,30.035817,73.99476661,154.4604217,85.45352282,
2024/07/21 19:59,57.10591866,80.27873724,29.22314212,73.46313042,147.6366104,83.43026581,
2024/07/21 20:01,57.28941425,81.7209995,31.37184405,74.90368364,149.2976538,84.50285211,
2024/07/21 20:03,57.51513671,81.45245202,30.17130872,72.81497943,148.8137693,85.41841615,
2024/07/21 20:05,57.40566994,79.19832263,31.19404127,74.64475653,151.9487742,87.29024886,
2024/07/21 20:07,57.5570642,79.22799727,30.49460985,74.81619077,150.4919959,84.69982153,
2024/07/21 20:09,57.03881844,79.60309703,31.15764623,72.47555616,151.813654,84.23997018,
2024/07/21 20:11,57.37259229,80.739589,27.91801906,74.2636709,150.0150874,85.43563606,
2024/07/21 20:13,56.90948976,78.50992558,30.62196384,73.70184783,150.5672951,84.696345,
2024/07/21 20:15,56.82516069,80.77775217,30.36982588,74.86497942,153.5498462,83.83861197,
2024/07/21 20:17,56.37005452,79.92351153,30.5412751,74.68735795,155.0094068,84.01975272,
2024/07/21 20:19,57.42406364,79.83969992,31.33647566,73.42403252,151.4364823,86.0842281,
2024/07/21 20:21,57.3477324,80.84695186,30.67494886,74.2150935,151.8461382,84.99554589,
2024/07/21 20:23,57.73295957,79.10989138,29.79019422,74.4499108,151.4661438,85.44937291,
2024/07/21 20:25,57.57483281,78.69690776,32.04758262,75.46294401,147.9287063,86.09239842,
2024/07/21 20:27,57.29267342,78.9977159,32.18495515,72.88158354,154.2610152,85.21871907,
2024/07/21 20:29,57.31939023,80.81075326,32.553028,75.50735243,150.5760082,84.02880237,
2024/07/21 20:31,57.59840497,77.89152866,31.41468433,76.13014646,153.0229448,86.40804003,
2024/07/21 20:33,56.96618661,78.24029259,31.96592547,74.31922043,152.1693418,83.68253646,
2024/07/21 20:35,57.06995702,79.88499691,30.23992714,74.89860388,153.8645346,85.49607208,
2024/07/21 20:37,56.88762572,78.87920966,30.97968569,74.0641694,150.0940994,85.61577329,
2024/07/21 20:39,57.36717548,80.94089196,32.66782811,73.77353504,145.4735911,86.9383049,
2024/07/21 20:41,56.9369714,80.65314377,31.98307154,75.70889769,151.0729456,86.1316347,
2024/07/21 20:43,57.21597275,78.6728786,31.53721928,74.54043182,150.2565748,84.94981191,
2024/07/21 20:45,56.78033035,80.15835767,30.04804989,74.92994721,151.6666503,83.62744797,
2024/07/21 20:47,56.61306745,80.31975675,31.74061494,73.97784778,151.9850255,82.74146974,
2024/07/21 20:49,57.31208156,79.27473938,29.06799542,76.15913218,152.08323,85.30200228,
